name year month day tmin tmax
HSD_FR_METEOFRANCE_Prapoutel_38002404 1987 7 18 7.7 7.1
HSD_FR_METEOFRANCE_Prapoutel_38002404 1987 7 30 9.3 9.2
HSD_FR_METEOFRANCE_Prapoutel_38002404 1988 8 20 12.2 12
HSD_FR_METEOFRANCE_Prapoutel_38002404 1990 4 9 -1.3 -1.4
HSD_FR_METEOFRANCE_Prapoutel_38002405 1950 9 15 11 10.3
HSD_FR_METEOFRANCE_Prapoutel_38002405 1951 5 26 9 8.9
HSD_FR_METEOFRANCE_Prapoutel_38002405 1951 8 21 8.7 7.5
HSD_FR_METEOFRANCE_Prapoutel_38002405 1958 5 16 1.6 1.5
HSD_FR_METEOFRANCE_Prapoutel_38002405 1958 6 10 8.4 6.8
HSD_FR_METEOFRANCE_Prapoutel_38002405 1958 9 22 10.5 10.4
HSD_FR_METEOFRANCE_Prapoutel_38002405 1961 4 23 1.9 1.6
HSD_FR_METEOFRANCE_Prapoutel_38002405 1962 4 5 -2.4 -3.1
HSD_FR_METEOFRANCE_Prapoutel_38002405 1962 5 19 6.2 6
HSD_FR_METEOFRANCE_Prapoutel_38002405 1962 9 17 6.3 5.3
HSD_FR_METEOFRANCE_Prapoutel_38002405 1962 9 27 6.7 6.5
HSD_FR_METEOFRANCE_Prapoutel_38002405 1963 5 23 4.9 4
HSD_FR_METEOFRANCE_Prapoutel_38002405 1963 9 25 8.8 7.8
HSD_FR_METEOFRANCE_Prapoutel_38002405 1964 3 5 -3.7 -4.7
HSD_FR_METEOFRANCE_Prapoutel_38002405 1964 4 6 -1.2 -2.1
HSD_FR_METEOFRANCE_Prapoutel_38002405 1965 9 1 7.3 6.6
HSD_FR_METEOFRANCE_Prapoutel_38002405 1966 4 20 2.8 2.4
HSD_FR_METEOFRANCE_Prapoutel_38002405 1966 7 18 5.2 4.5
HSD_FR_METEOFRANCE_Prapoutel_38002405 1967 6 8 8.1 7.8
HSD_FR_METEOFRANCE_Prapoutel_38002405 1967 9 4 10 9.2
HSD_FR_METEOFRANCE_Prapoutel_38002405 1968 7 17 6.1 5.4
HSD_FR_METEOFRANCE_Prapoutel_38002405 1969 3 24 -2.7 -3.4
HSD_FR_METEOFRANCE_Prapoutel_38002405 1969 5 6 2.9 2.7
HSD_FR_METEOFRANCE_Prapoutel_38002405 1971 4 24 -0.3 -0.6
HSD_FR_METEOFRANCE_Prapoutel_38002405 1972 4 25 -0.8 -1.9
HSD_FR_METEOFRANCE_Prapoutel_38002405 1972 7 10 11.6 11.5
HSD_FR_METEOFRANCE_Prapoutel_38002405 1973 7 15 10.8 10
HSD_FR_METEOFRANCE_Prapoutel_38002405 1973 7 25 8.9 8.1
HSD_FR_METEOFRANCE_Prapoutel_38002405 1973 9 18 7 6.3
HSD_FR_METEOFRANCE_Prapoutel_38002405 1975 8 22 10.5 9.3
HSD_FR_METEOFRANCE_Prapoutel_38002405 1975 8 23 6.4 6
HSD_FR_METEOFRANCE_Prapoutel_38002405 1977 4 8 -1.9 -2.1
HSD_FR_METEOFRANCE_Prapoutel_38002405 1979 8 16 7.7 7.4
HSD_FR_METEOFRANCE_Prapoutel_38002405 1979 9 21 8.6 8.3
HSD_FR_METEOFRANCE_Prapoutel_38002405 1980 8 27 10.8 10.5
HSD_FR_METEOFRANCE_Prapoutel_38002405 1981 7 18 6.2 5.2
HSD_FR_METEOFRANCE_Prapoutel_38002405 1981 9 24 7.2 6.6
HSD_FR_METEOFRANCE_Prapoutel_38002405 1982 6 13 4.8 4.6
HSD_FR_METEOFRANCE_Prapoutel_38002405 1984 9 18 6 5.9
HSD_FR_METEOFRANCE_Prapoutel_38002405 1986 4 5 -2.3 -3.2
HSD_FR_METEOFRANCE_Prapoutel_38002405 1986 4 11 -3.9 -4.6
HSD_FR_METEOFRANCE_Prapoutel_38002406 1950 9 15 12 11.7
HSD_FR_METEOFRANCE_Prapoutel_38002406 1951 8 21 9.9 9.6
HSD_FR_METEOFRANCE_Prapoutel_38002406 1958 6 10 9.3 8.3
HSD_FR_METEOFRANCE_Prapoutel_38002406 1962 4 5 -1.2 -1.5
HSD_FR_METEOFRANCE_Prapoutel_38002406 1962 9 17 7.2 6.5
HSD_FR_METEOFRANCE_Prapoutel_38002406 1962 9 27 7.8 7.7
HSD_FR_METEOFRANCE_Prapoutel_38002406 1963 5 23 6.2 5.4
HSD_FR_METEOFRANCE_Prapoutel_38002406 1963 9 25 9.9 9.1
HSD_FR_METEOFRANCE_Prapoutel_38002406 1964 3 5 -2.7 -3.5
HSD_FR_METEOFRANCE_Prapoutel_38002406 1964 4 6 0 -1
HSD_FR_METEOFRANCE_Prapoutel_38002406 1965 3 2 -1.5 -1.7
HSD_FR_METEOFRANCE_Prapoutel_38002406 1965 9 1 8.5 7.8
HSD_FR_METEOFRANCE_Prapoutel_38002406 1966 4 20 4.4 3.9
HSD_FR_METEOFRANCE_Prapoutel_38002406 1966 7 18 6.3 6
HSD_FR_METEOFRANCE_Prapoutel_38002406 1966 10 30 -0.2 -0.6
HSD_FR_METEOFRANCE_Prapoutel_38002406 1967 9 4 11.2 10.6
HSD_FR_METEOFRANCE_Prapoutel_38002406 1968 7 17 7.2 6.9
HSD_FR_METEOFRANCE_Prapoutel_38002406 1969 3 24 -1.4 -2.2
HSD_FR_METEOFRANCE_Prapoutel_38002406 1971 4 24 1.6 1.2
HSD_FR_METEOFRANCE_Prapoutel_38002406 1972 4 25 0.5 -0.3
HSD_FR_METEOFRANCE_Prapoutel_38002406 1973 7 15 11.9 11.3
HSD_FR_METEOFRANCE_Prapoutel_38002406 1973 9 18 8.2 7.6
HSD_FR_METEOFRANCE_Prapoutel_38002406 1975 8 22 11.5 10.8
HSD_FR_METEOFRANCE_Prapoutel_38002406 1979 8 16 8.8 8.4
HSD_FR_METEOFRANCE_Prapoutel_38002406 1979 9 21 9.6 9.5
HSD_FR_METEOFRANCE_Prapoutel_38002406 1981 7 18 7.3 6.7
HSD_FR_METEOFRANCE_Prapoutel_38002406 1981 9 24 8.2 7.7
HSD_FR_METEOFRANCE_Prapoutel_38002406 1983 3 15 0.7 0.1
HSD_FR_METEOFRANCE_Prapoutel_38002406 1984 4 2 -2 -2.4
HSD_FR_METEOFRANCE_Prapoutel_38002406 1986 4 5 -1.1 -1.8
HSD_FR_METEOFRANCE_Prapoutel_38002406 1986 4 11 -2.6 -3.1
HSD_FR_METEOFRANCE_Prapoutel_38002406 1987 9 27 8.8 8.3
HSD_FR_METEOFRANCE_Prapoutel_pipay 1950 9 15 12 11.6
HSD_FR_METEOFRANCE_Prapoutel_pipay 1951 8 21 9.9 9.6
HSD_FR_METEOFRANCE_Prapoutel_pipay 1958 6 10 9.5 8.3
HSD_FR_METEOFRANCE_Prapoutel_pipay 1962 4 5 -1.2 -1.4
HSD_FR_METEOFRANCE_Prapoutel_pipay 1962 9 17 7.2 6.5
HSD_FR_METEOFRANCE_Prapoutel_pipay 1963 5 23 6.2 5.4
HSD_FR_METEOFRANCE_Prapoutel_pipay 1963 9 25 9.9 9.1
HSD_FR_METEOFRANCE_Prapoutel_pipay 1964 3 5 -2.7 -3.6
HSD_FR_METEOFRANCE_Prapoutel_pipay 1964 4 6 -0.1 -1.1
HSD_FR_METEOFRANCE_Prapoutel_pipay 1965 9 1 8.5 7.8
HSD_FR_METEOFRANCE_Prapoutel_pipay 1966 4 20 4.4 3.8
HSD_FR_METEOFRANCE_Prapoutel_pipay 1966 7 18 6.4 5.9
HSD_FR_METEOFRANCE_Prapoutel_pipay 1966 10 30 -0.2 -0.5
HSD_FR_METEOFRANCE_Prapoutel_pipay 1967 6 8 9.3 9.1
HSD_FR_METEOFRANCE_Prapoutel_pipay 1967 9 4 11.2 10.7
HSD_FR_METEOFRANCE_Prapoutel_pipay 1968 7 17 7.2 7
HSD_FR_METEOFRANCE_Prapoutel_pipay 1969 3 24 -1.5 -2.2
HSD_FR_METEOFRANCE_Prapoutel_pipay 1971 4 24 1.6 1.1
HSD_FR_METEOFRANCE_Prapoutel_pipay 1972 4 25 0.5 -0.3
HSD_FR_METEOFRANCE_Prapoutel_pipay 1973 7 15 12 11.4
HSD_FR_METEOFRANCE_Prapoutel_pipay 1973 9 18 8.1 7.6
HSD_FR_METEOFRANCE_Prapoutel_pipay 1975 8 22 11.6 10.8
HSD_FR_METEOFRANCE_Prapoutel_pipay 1979 8 16 8.7 8.3
HSD_FR_METEOFRANCE_Prapoutel_pipay 1979 9 21 9.6 9.5
HSD_FR_METEOFRANCE_Prapoutel_pipay 1981 7 18 7.4 6.8
HSD_FR_METEOFRANCE_Prapoutel_pipay 1981 9 24 8.3 7.7
HSD_FR_METEOFRANCE_Prapoutel_pipay 1983 3 15 0.5 0.2
HSD_FR_METEOFRANCE_Prapoutel_pipay 1984 4 2 -2.1 -2.4
HSD_FR_METEOFRANCE_Prapoutel_pipay 1986 4 5 -1.1 -1.9
HSD_FR_METEOFRANCE_Prapoutel_pipay 1986 4 11 -2.6 -3.2
HSD_FR_METEOFRANCE_Puy_st_vincent 2007 11 22 3.5 3.3
HSD_FR_METEOFRANCE_Puy_st_vincent_1600 1966 5 6 5.6 5.3
HSD_FR_METEOFRANCE_Puy_st_vincent_1600 1988 12 6 -2.3 -2.6
HSD_FR_METEOFRANCE_Puy_st_vincent_1600 1990 11 22 0.7 0.4
HSD_FR_METEOFRANCE_Puy_st_vincent_1600 1997 6 1 6 5.5
HSD_FR_METEOFRANCE_Puy_st_vincent_1600 2004 11 29 -1.6 -1.7
HSD_FR_METEOFRANCE_Puy_st_vincent_1600 2021 10 30 4.1 3.7
HSD_FR_METEOFRANCE_Puy_st_vincent_1600 2023 10 20 8.4 8.2
HSD_FR_METEOFRANCE_Reallon_nivo 1950 4 14 -0.1 -0.3
HSD_FR_METEOFRANCE_Reallon_nivo 1950 9 15 10.7 9.8
HSD_FR_METEOFRANCE_Reallon_nivo 1950 9 26 7.1 6.3
HSD_FR_METEOFRANCE_Reallon_nivo 1961 9 5 9.8 9.7
HSD_FR_METEOFRANCE_Reallon_nivo 1961 10 7 4.4 4.1
HSD_FR_METEOFRANCE_Reallon_nivo 1965 8 22 9.2 8.9
HSD_FR_METEOFRANCE_Reallon_nivo 1966 4 20 3.5 3.2
HSD_FR_METEOFRANCE_Reallon_nivo 1966 5 6 5.3 3.8
HSD_FR_METEOFRANCE_Reallon_nivo 1967 9 4 9.6 9.4
HSD_FR_METEOFRANCE_Reallon_nivo 1968 8 17 8.8 8.6
HSD_FR_METEOFRANCE_Reallon_nivo 1968 11 4 1.6 1.4
HSD_FR_METEOFRANCE_Reallon_nivo 1968 11 16 -0.7 -2
HSD_FR_METEOFRANCE_Reallon_nivo 1976 9 28 9.6 9.4
HSD_FR_METEOFRANCE_Reallon_nivo 1979 8 16 9.5 9.4
HSD_FR_METEOFRANCE_Reallon_nivo 1979 9 21 9 8.6
HSD_FR_METEOFRANCE_Reallon_nivo 1980 10 8 4.9 4.4
HSD_FR_METEOFRANCE_Reallon_nivo 1981 5 25 5.9 5.5
HSD_FR_METEOFRANCE_Reallon_nivo 1982 10 23 4.8 4.3
HSD_FR_METEOFRANCE_Reallon_nivo 1985 8 25 9.5 9.1
HSD_FR_METEOFRANCE_Reallon_nivo 1986 2 19 -2.5 -3.2
HSD_FR_METEOFRANCE_Reallon_nivo 1987 7 18 10.1 9.7
HSD_FR_METEOFRANCE_Reallon_nivo 1989 4 4 0.6 0.2
HSD_FR_METEOFRANCE_Reallon_nivo 1989 4 13 -1.8 -1.9
HSD_FR_METEOFRANCE_Reallon_nivo 1990 10 16 9.4 9.1
HSD_FR_METEOFRANCE_Reallon_nivo 1990 11 22 1.4 0.9
HSD_FR_METEOFRANCE_Reallon_nivo 1991 10 6 5.1 4.3
HSD_FR_METEOFRANCE_Reallon_nivo 1992 5 20 3 2.9
HSD_FR_METEOFRANCE_Reallon_nivo 1992 10 21 2.2 1.7
HSD_FR_METEOFRANCE_Reallon_nivo 1993 10 21 2.8 2.6
HSD_FR_METEOFRANCE_Reallon_nivo 1994 5 18 5.3 3.7
HSD_FR_METEOFRANCE_Reallon_nivo 1995 5 13 1.5 0.8
HSD_FR_METEOFRANCE_Reallon_nivo 1995 5 26 6.7 6.6
HSD_FR_METEOFRANCE_Reallon_nivo 1997 6 1 6.3 5.8
HSD_FR_METEOFRANCE_Reallon_nivo 1998 3 8 0.1 0
HSD_FR_METEOFRANCE_Reallon_nivo 1998 9 11 9.1 7.8
HSD_FR_METEOFRANCE_Reallon_nivo 1999 6 10 8.3 8
HSD_FR_METEOFRANCE_Reallon_nivo 1999 10 18 5.4 4.6
HSD_FR_METEOFRANCE_Reallon_nivo 1999 10 19 2.6 2.4
HSD_FR_METEOFRANCE_Reallon_nivo 1999 12 28 -3.4 -3.5
HSD_FR_METEOFRANCE_Reallon_nivo 2001 1 7 3 1.9
HSD_FR_METEOFRANCE_Reallon_nivo 2001 2 25 -6.5 -6.9
HSD_FR_METEOFRANCE_Reallon_nivo 2001 6 10 10.2 8.9
HSD_FR_METEOFRANCE_Reallon_nivo 2001 11 14 -0.7 -1.6
HSD_FR_METEOFRANCE_Reallon_nivo 2002 5 2 3.9 2.7
HSD_FR_METEOFRANCE_Reallon_nivo 2002 5 4 0.8 -0.1
HSD_FR_METEOFRANCE_Reallon_nivo 2002 5 18 8 6.4
HSD_FR_METEOFRANCE_Reallon_nivo 2002 6 5 10.3 10.1
HSD_FR_METEOFRANCE_Reallon_nivo 2003 9 28 7.3 7.1
HSD_FR_METEOFRANCE_Reallon_nivo 2004 1 14 2.8 2
HSD_FR_METEOFRANCE_Reallon_nivo 2004 2 23 -0.5 -1.1
HSD_FR_METEOFRANCE_Reallon_nivo 2004 11 29 -1 -1.9
HSD_FR_METEOFRANCE_Reallon_nivo 2005 4 8 1.6 0.3
HSD_FR_METEOFRANCE_Reallon_nivo 2005 4 16 -0.8 -2.2
HSD_FR_METEOFRANCE_Reallon_nivo 2005 10 19 8.2 7.8
HSD_FR_METEOFRANCE_Reallon_nivo 2006 9 24 11.1 10.8
HSD_FR_METEOFRANCE_Reallon_nivo 2006 9 25 6.5 6
HSD_FR_METEOFRANCE_Reallon_nivo 2008 1 12 -2.8 -3.1
HSD_FR_METEOFRANCE_Reallon_nivo 2008 6 6 7.8 7.1
HSD_FR_METEOFRANCE_Reallon_nivo 2008 6 7 6.3 6.1
HSD_FR_METEOFRANCE_Reallon_nivo 2009 4 27 2 1.9
HSD_FR_METEOFRANCE_Reallon_nivo 2009 5 15 6.2 6
HSD_FR_METEOFRANCE_Reallon_nivo 2010 5 2 5.3 4.9
HSD_FR_METEOFRANCE_Reallon_nivo 2011 8 7 11.6 11.1
HSD_FR_METEOFRANCE_Reallon_nivo 2012 5 21 4 3.9
HSD_FR_METEOFRANCE_Reallon_nivo 2013 2 2 -1.4 -1.6
HSD_FR_METEOFRANCE_Reallon_nivo 2013 10 23 9.6 9.5
HSD_FR_METEOFRANCE_Reallon_nivo 2013 11 20 -3.7 -4.2
HSD_FR_METEOFRANCE_Reallon_nivo 2014 2 16 1.2 0.6
HSD_FR_METEOFRANCE_Reallon_nivo 2016 11 24 3.8 3.2
HSD_FR_METEOFRANCE_Reallon_nivo 2017 1 13 -3.9 -5
HSD_FR_METEOFRANCE_Reallon_nivo 2020 8 29 10.4 9.1
HSD_FR_METEOFRANCE_Reallon_nivo 2021 5 10 7 6.3
HSD_FR_METEOFRANCE_Reallon_nivo 2021 10 4 7.5 6.8
HSD_FR_METEOFRANCE_Reallon_nivo 2023 4 30 7.1 6.4
HSD_FR_METEOFRANCE_Reallon_nivo 2023 6 30 10.8 10.7
HSD_FR_METEOFRANCE_Reallon_nivo 2023 8 27 11.3 11.2
HSD_FR_METEOFRANCE_Reallon_nivo 2023 10 20 9 8.6
HSD_FR_METEOFRANCE_Restefond_nivose 1950 4 14 -4.4 -6.5
HSD_FR_METEOFRANCE_Restefond_nivose 1950 5 18 -0.5 -0.8
HSD_FR_METEOFRANCE_Restefond_nivose 1950 8 17 6.6 5.2
HSD_FR_METEOFRANCE_Restefond_nivose 1950 9 1 2.1 0.5
HSD_FR_METEOFRANCE_Restefond_nivose 1950 9 6 7.5 6.5
HSD_FR_METEOFRANCE_Restefond_nivose 1950 9 15 6.9 3.9
HSD_FR_METEOFRANCE_Restefond_nivose 1950 9 26 3.9 0
HSD_FR_METEOFRANCE_Restefond_nivose 1950 10 16 4.8 2.5
HSD_FR_METEOFRANCE_Restefond_nivose 1950 10 24 4.7 2.4
HSD_FR_METEOFRANCE_Restefond_nivose 1950 10 25 1.9 0.2
HSD_FR_METEOFRANCE_Restefond_nivose 1950 10 26 -2.1 -3.4
HSD_FR_METEOFRANCE_Restefond_nivose 1951 4 26 -2.2 -2.3
HSD_FR_METEOFRANCE_Restefond_nivose 1951 7 16 4.9 4.5
HSD_FR_METEOFRANCE_Restefond_nivose 1951 10 25 -1.1 -2
HSD_FR_METEOFRANCE_Restefond_nivose 1951 10 31 -1.4 -1.5
HSD_FR_METEOFRANCE_Restefond_nivose 1953 9 27 5.3 2.5
HSD_FR_METEOFRANCE_Restefond_nivose 1953 9 28 4 2.8
HSD_FR_METEOFRANCE_Restefond_nivose 1954 4 6 -2.7 -3.3
HSD_FR_METEOFRANCE_Restefond_nivose 1954 4 10 -3.3 -4.5
HSD_FR_METEOFRANCE_Restefond_nivose 1954 5 16 -0.6 -1.2
HSD_FR_METEOFRANCE_Restefond_nivose 1954 8 21 5.5 4.8
HSD_FR_METEOFRANCE_Restefond_nivose 1954 11 23 -5.7 -5.8
HSD_FR_METEOFRANCE_Restefond_nivose 1954 12 10 -5 -5.4
HSD_FR_METEOFRANCE_Restefond_nivose 1955 2 9 -1.4 -1.5
HSD_FR_METEOFRANCE_Restefond_nivose 1955 6 7 5.9 3.8
HSD_FR_METEOFRANCE_Restefond_nivose 1956 4 14 -3 -4.3
HSD_FR_METEOFRANCE_Restefond_nivose 1956 7 2 4.1 3.4
HSD_FR_METEOFRANCE_Restefond_nivose 1957 6 11 2.1 1.8
HSD_FR_METEOFRANCE_Restefond_nivose 1957 8 23 5.6 4
HSD_FR_METEOFRANCE_Restefond_nivose 1958 8 22 3.1 2.8
HSD_FR_METEOFRANCE_Restefond_nivose 1958 9 2 5.4 5.3
HSD_FR_METEOFRANCE_Restefond_nivose 1959 3 7 -3.2 -4.2
HSD_FR_METEOFRANCE_Restefond_nivose 1959 5 23 0.8 0
HSD_FR_METEOFRANCE_Restefond_nivose 1959 8 22 5 4.5
HSD_FR_METEOFRANCE_Restefond_nivose 1959 8 24 4.9 3.5
HSD_FR_METEOFRANCE_Restefond_nivose 1959 8 25 5.3 3.8
HSD_FR_METEOFRANCE_Restefond_nivose 1959 9 3 1.4 1.1
HSD_FR_METEOFRANCE_Restefond_nivose 1959 9 28 6.1 5.7
HSD_FR_METEOFRANCE_Restefond_nivose 1960 9 16 1.5 0.7
HSD_FR_METEOFRANCE_Restefond_nivose 1960 9 19 0.7 -0.4
HSD_FR_METEOFRANCE_Restefond_nivose 1962 1 1 -1.6 -1.7
HSD_FR_METEOFRANCE_Restefond_nivose 1962 1 3 -0.3 -0.9
HSD_FR_METEOFRANCE_Restefond_nivose 1962 5 19 0.8 0.7
HSD_FR_METEOFRANCE_Restefond_nivose 1962 6 15 4.6 3.6
HSD_FR_METEOFRANCE_Restefond_nivose 1962 10 9 0.9 0.8
HSD_FR_METEOFRANCE_Restefond_nivose 1962 11 6 -1.9 -2.6
HSD_FR_METEOFRANCE_Restefond_nivose 1963 4 6 -6.7 -7
HSD_FR_METEOFRANCE_Restefond_nivose 1963 4 10 -4.2 -4.4
HSD_FR_METEOFRANCE_Restefond_nivose 1963 6 10 1.7 0.8
HSD_FR_METEOFRANCE_Restefond_nivose 1963 9 19 5.2 3.3
HSD_FR_METEOFRANCE_Restefond_nivose 1963 9 20 4.4 3.6
HSD_FR_METEOFRANCE_Restefond_nivose 1964 3 25 -3.2 -4.9
HSD_FR_METEOFRANCE_Restefond_nivose 1964 4 19 -1.9 -2
HSD_FR_METEOFRANCE_Restefond_nivose 1964 6 1 4.1 1.3
HSD_FR_METEOFRANCE_Restefond_nivose 1965 8 22 4.6 3.2
HSD_FR_METEOFRANCE_Restefond_nivose 1965 9 5 0.3 0.2
HSD_FR_METEOFRANCE_Restefond_nivose 1965 10 17 1.6 1.1
HSD_FR_METEOFRANCE_Restefond_nivose 1966 4 20 -1.5 -2.1
HSD_FR_METEOFRANCE_Restefond_nivose 1966 5 6 1.6 -1
HSD_FR_METEOFRANCE_Restefond_nivose 1966 6 9 5.2 4.4
HSD_FR_METEOFRANCE_Restefond_nivose 1966 9 29 3 1.8
HSD_FR_METEOFRANCE_Restefond_nivose 1966 9 30 2.3 1.1
HSD_FR_METEOFRANCE_Restefond_nivose 1967 6 12 -0.9 -1
HSD_FR_METEOFRANCE_Restefond_nivose 1967 11 27 -4.7 -5.1
HSD_FR_METEOFRANCE_Restefond_nivose 1968 2 22 -4.9 -6
HSD_FR_METEOFRANCE_Restefond_nivose 1968 5 6 -0.1 -1.3
HSD_FR_METEOFRANCE_Restefond_nivose 1968 6 19 3.3 1.5
HSD_FR_METEOFRANCE_Restefond_nivose 1968 8 17 5.4 4.4
HSD_FR_METEOFRANCE_Restefond_nivose 1968 8 29 5.4 4
HSD_FR_METEOFRANCE_Restefond_nivose 1968 9 15 4.6 3.2
HSD_FR_METEOFRANCE_Restefond_nivose 1969 1 8 -7.1 -7.7
HSD_FR_METEOFRANCE_Restefond_nivose 1969 5 7 -0.3 -0.5
HSD_FR_METEOFRANCE_Restefond_nivose 1969 6 11 5.2 5.1
HSD_FR_METEOFRANCE_Restefond_nivose 1969 6 23 4.9 3.9
HSD_FR_METEOFRANCE_Restefond_nivose 1971 3 21 -7 -8.1
HSD_FR_METEOFRANCE_Restefond_nivose 1972 2 9 -4 -4.4
HSD_FR_METEOFRANCE_Restefond_nivose 1972 2 20 -6.4 -7.2
HSD_FR_METEOFRANCE_Restefond_nivose 1972 3 11 -4.3 -4.4
HSD_FR_METEOFRANCE_Restefond_nivose 1972 6 11 0.3 -0.8
HSD_FR_METEOFRANCE_Restefond_nivose 1972 9 14 -0.2 -2.2
HSD_FR_METEOFRANCE_Restefond_nivose 1973 6 6 3.6 3.2
HSD_FR_METEOFRANCE_Restefond_nivose 1974 3 22 -1.3 -2
HSD_FR_METEOFRANCE_Restefond_nivose 1976 9 29 4.7 4.4
HSD_FR_METEOFRANCE_Restefond_nivose 1977 6 29 2.4 2.2
HSD_FR_METEOFRANCE_Restefond_nivose 1977 7 30 4.1 2.6
HSD_FR_METEOFRANCE_Restefond_nivose 1977 10 8 3.3 2.2
HSD_FR_METEOFRANCE_Restefond_nivose 1978 1 15 -7 -7.1
HSD_FR_METEOFRANCE_Restefond_nivose 1978 8 1 8.7 8.6
HSD_FR_METEOFRANCE_Restefond_nivose 1979 8 18 3.9 3.4
HSD_FR_METEOFRANCE_Restefond_nivose 1979 9 21 5.3 4.1
HSD_FR_METEOFRANCE_Restefond_nivose 1979 10 11 1.8 1.6
HSD_FR_METEOFRANCE_Restefond_nivose 1979 10 25 0.2 -0.4
HSD_FR_METEOFRANCE_Restefond_nivose 1980 5 4 -2.1 -2.9
HSD_FR_METEOFRANCE_Restefond_nivose 1980 7 8 5.8 3.1
HSD_FR_METEOFRANCE_Restefond_nivose 1980 8 27 5 3.6
HSD_FR_METEOFRANCE_Restefond_nivose 1981 5 25 1.8 1.6
HSD_FR_METEOFRANCE_Restefond_nivose 1981 9 24 5.5 4.6
HSD_FR_METEOFRANCE_Restefond_nivose 1982 8 28 6.8 5.3
HSD_FR_METEOFRANCE_Restefond_nivose 1982 10 23 0.6 -1.1
HSD_FR_METEOFRANCE_Restefond_nivose 1982 11 9 -1.3 -2.4
HSD_FR_METEOFRANCE_Restefond_nivose 1983 4 26 -3 -3.6
HSD_FR_METEOFRANCE_Restefond_nivose 1983 6 18 0.1 -2.6
HSD_FR_METEOFRANCE_Restefond_nivose 1983 8 28 6.2 4.8
HSD_FR_METEOFRANCE_Restefond_nivose 1983 8 29 6.5 6
HSD_FR_METEOFRANCE_Restefond_nivose 1984 4 2 -6.3 -6.4
HSD_FR_METEOFRANCE_Restefond_nivose 1984 5 3 -2.6 -3.3
HSD_FR_METEOFRANCE_Restefond_nivose 1984 5 16 -4 -4.5
HSD_FR_METEOFRANCE_Restefond_nivose 1984 5 18 -2.9 -3.3
HSD_FR_METEOFRANCE_Restefond_nivose 1984 6 3 2.5 -0.2
HSD_FR_METEOFRANCE_Restefond_nivose 1984 10 3 -2.1 -2.5
HSD_FR_METEOFRANCE_Restefond_nivose 1984 10 26 0.8 0.7
HSD_FR_METEOFRANCE_Restefond_nivose 1985 3 5 -5.7 -6.7
HSD_FR_METEOFRANCE_Restefond_nivose 1985 5 7 -4.6 -4.8
HSD_FR_METEOFRANCE_Restefond_nivose 1985 8 25 6.5 6.2
HSD_FR_METEOFRANCE_Restefond_nivose 1986 1 3 -6.7 -6.8
HSD_FR_METEOFRANCE_Restefond_nivose 1986 1 24 -7.6 -9
HSD_FR_METEOFRANCE_Restefond_nivose 1986 1 29 -11.9 -12.1
HSD_FR_METEOFRANCE_Restefond_nivose 1986 2 19 -6.7 -8
HSD_FR_METEOFRANCE_Restefond_nivose 1986 7 6 6.8 6.1
HSD_FR_METEOFRANCE_Restefond_nivose 1986 9 9 4.2 3.2
HSD_FR_METEOFRANCE_Restefond_nivose 1986 9 24 4.2 3.5
HSD_FR_METEOFRANCE_Restefond_nivose 1986 9 25 3.7 1.8
HSD_FR_METEOFRANCE_Restefond_nivose 1986 10 23 2.9 2.7
HSD_FR_METEOFRANCE_Restefond_nivose 1987 2 10 -3.2 -4.1
HSD_FR_METEOFRANCE_Restefond_nivose 1987 2 11 -5.5 -6.1
HSD_FR_METEOFRANCE_Restefond_nivose 1987 3 28 -2.8 -4.3
HSD_FR_METEOFRANCE_Restefond_nivose 1987 4 4 -5.4 -5.7
HSD_FR_METEOFRANCE_Restefond_nivose 1987 4 9 -2.2 -2.8
HSD_FR_METEOFRANCE_Restefond_nivose 1987 6 15 4.9 2.6
HSD_FR_METEOFRANCE_Restefond_nivose 1987 7 18 7.3 3.4
HSD_FR_METEOFRANCE_Restefond_nivose 1987 8 23 9.2 8.9
HSD_FR_METEOFRANCE_Restefond_nivose 1987 8 24 6.6 6.5
HSD_FR_METEOFRANCE_Restefond_nivose 1987 10 5 2.6 1.6
HSD_FR_METEOFRANCE_Restefond_nivose 1988 10 2 2.7 2.5
HSD_FR_METEOFRANCE_Restefond_nivose 1990 10 16 3.7 3.5
HSD_FR_METEOFRANCE_Restefond_nivose 1992 9 27 2.7 2.4
HSD_FR_METEOFRANCE_Restefond_nivose 1996 10 8 0.1 -0.1
HSD_FR_METEOFRANCE_Risoul 1950 4 14 -1.9 -2.3
HSD_FR_METEOFRANCE_Risoul 1950 9 15 9.1 7.8
HSD_FR_METEOFRANCE_Risoul 1950 9 26 5.6 4.1
HSD_FR_METEOFRANCE_Risoul 1950 10 16 6 5.7
HSD_FR_METEOFRANCE_Risoul 1950 10 25 3.7 3.3
HSD_FR_METEOFRANCE_Risoul 1950 10 26 -0.6 -1.4
HSD_FR_METEOFRANCE_Risoul 1953 9 27 7.2 6.6
HSD_FR_METEOFRANCE_Risoul 1955 6 7 8.2 7.9
HSD_FR_METEOFRANCE_Risoul 1958 6 10 7.4 7.2
HSD_FR_METEOFRANCE_Risoul 1962 5 19 3.6 3.1
HSD_FR_METEOFRANCE_Risoul 1962 6 1 5.4 5.3
HSD_FR_METEOFRANCE_Risoul 1962 6 15 7.7 7.5
HSD_FR_METEOFRANCE_Risoul 1966 5 6 4.2 3.3
