name	lon	lat	ele	lon_DEM	lat_DEM	ele_DEM	diff	mark
CH_SLFEN2	9.1833	47	2162	9.18333333333333	46.9988888888889	1767.609375	394.390625	NO
CH_SLFGU2	8.2833	46.6833	2110	8.28333333333333	46.6833333333333	1888.640625	221.359375	NO
CH_GUE	8.6167	46.65	2286	8.61666666666667	46.65	2185.078125	100.921875	NO
CH_SLFHT2	9.2	46.55	2150	9.19888888888889	46.55	2379.28125	-229.28125	NO
CH_SLFHT3	9.35	46.5333	2200	9.35	46.5322222222222	2342.734375	-142.734375	NO
CH_HOE	8.9333	47.3667	1132	8.93222222222222	47.3677777777778	887.984375	244.015625	NO
CH_SLFJA2	7.2667	46.6333	1716	7.26777777777778	46.6322222222222	1915.0625	-199.0625	NO
CH_SLFJU2	9.7	46.4833	2430	9.69888888888889	46.4833333333333	2580.953125	-150.953125	NO
CH_SLFFIS	7.6667	46.4667	2160	7.66777777777778	46.4677777777778	1631.046875	528.953125	NO
CH_SLFKE2	9.9	46.6167	2725	9.90111111111111	46.6166666666667	2673.046875	51.953125	ok
CH_SLFKL3	9.9333	46.8333	2310	9.93222222222222	46.8322222222222	2466.390625	-156.390625	NO
CH_SLFKL2	9.8667	46.9167	2140	9.86777777777778	46.9166666666667	2307.640625	-167.640625	NO
CH_CDF	6.8	47.0833	1017	6.80111111111111	47.0833333333333	1013.734375	3.265625	ok
CH_DOL	6.1	46.4167	1669	6.09888888888889	46.4166666666667	1567.234375	101.765625	NO
CH_SLFFO2	7.0333	45.9833	2942	7.03222222222222	45.9833333333333	3352.671875	-410.671875	NO
CH_IYLAD	11.3667	46.9333	1960	11.3677777777778	46.9322222222222	2019.625	-59.625	ok
CH_SLFGA2	7.7667	46.4333	2717	7.76777777777778	46.4322222222222	2751.71875	-34.71875	ok
CH_SLFLE2	7.3833	46.4333	1970	7.38333333333333	46.4322222222222	2004.015625	-34.015625	ok
