HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520	7.12338	45.5788	1690
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530	7.12436	45.6078	2362
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590	7.15589	45.8291	2018
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600	7.15363	45.8695	2360
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620	7.0525	45.6137	1859
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630	7.33963	45.8269	1029
HSD_IT_VDA_AO_VALSAVARENCHE-ORVIEILLE_1670	7.19196	45.5799	2170
HSD_IT_VDA_AO_VALTOURNENCHE-LAGO_GOILLET_1700	7.66271	45.9313	2541
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040	7.83305	45.7674	1370
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060	7.11374	45.5604	1794
HSD_IT_VDA_AO_VALSAVARENCHE-PONT_3070	7.20093	45.5268	1951
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080	7.47806	45.79	1675
HSD_IT_VDA_AO_COURMAYEUR-DOLONNE_3110	6.96642	45.7945	1200
HSD_IT_VDA_AO_VALTOURNENCHE-BREUIL_CERVINIA_3590	7.62623	45.9314	1998
HSD_IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090	7.36344	45.7393	545
HSD_IT_VEN_BL_MONTI_ALTI_DI_ORNELLA_382	11.886278	46.47569	2227
HSD_IT_VEN_BL_CIMA_PRADAZZO_383	11.822667	46.3559	2195
HSD_IT_VEN_BL_COL_DEI_BALDI_384	12.073133	46.41522	1913
HSD_IT_VEN_BL_RA_VALLES_385	12.07692	46.54917	2592
HSD_IT_VEN_VI_MONTE_LISSER_386	11.650972	45.95425	1422
HSD_IT_VEN_VR_MONTE_BALDO_387	10.865694	45.77314	1756
HSD_IT_VEN_BL_FAVERGHERA_388	12.30125	46.07508	1603
HSD_IT_VEN_BL_CASERA_DOANA_389	12.540972	46.48119	1887
HSD_IT_VEN_BL_MALGA_LOSCH_390	11.959472	46.26239	1757
HSD_IT_VEN_TV_MONTE_GRAPPA_391	11.782467	45.8694	1540
HSD_IT_VEN_VR_MONTE_TOMBA_392	11.068889	45.68342	1624
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393	11.168389	45.7285	1462
HSD_IT_VEN_BL_MONTE_PIANA_394	12.250263	46.61342	2262
HSD_IT_VEN_BL_CASERA_COLTRONDO_395	12.443528	46.66519	1929
HSD_IT_VEN_VI_CAMPOMOLON_396	11.272917	45.87317	1732
HSD_IT_VEN_BL_CASERA_PALANTINA_397	12.475889	46.11894	1492
HSD_IT_VEN_VI_MALGA_LARICI_398	11.4193	45.96362	1606
HSD_IT_VEN_BL_PASSO_FALZAREGO_347	12.028025	46.52017	1988
HSD_IT_PIE_AL_CAPANNE_MARCAROLO	8.76833	44.56306	780
HSD_IT_PIE_AL_PIANI_DI_CARREGA	9.1875	44.61361	1245
HSD_IT_PIE_AL_PONZONE_BRIC_BERTON	8.53917	44.51833	773
HSD_IT_PIE_AT_ASTI	8.19	44.91778	175
HSD_IT_PIE_BI_BIELMONTE	8.07583	45.66111	1480
HSD_IT_PIE_BI_CAMPARIENT	8.085	45.73222	1515
HSD_IT_PIE_BI_GRAGLIA	7.95	45.56917	1005
HSD_IT_PIE_CN_ACCEGLIO	6.98139	44.48528	1610
HSD_IT_PIE_CN_ACCEGLIO_COLLET	6.90766	44.52081	1984
HSD_IT_PIE_CN_ARGENTERA	6.93944	44.39528	1680
HSD_IT_PIE_CN_BOVES	7.56194	44.335	575
HSD_IT_PIE_CN_BRA	7.85167	44.70111	298
HSD_IT_PIE_CN_CASTELMAGNO	7.16806	44.4	1755
HSD_IT_PIE_CN_COLLE_DELL_AGNELLO	6.97861	44.68083	2685
