station year duration start flag
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2018 136 102 OK
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2019 19 215 OK
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2020 131 68 OK
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2021 89 93 OK
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2022 11 111 OK
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 2023 30 94 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2004 217 59 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2005 101 91 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2006 81 149 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2007 95 96 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2008 102 83 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2009 199 58 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2010 170 91 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2011 145 77 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2012 158 96 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2013 188 57 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2014 202 67 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2015 124 127 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2016 71 161 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2017 120 98 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2018 111 144 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2019 66 179 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2020 172 68 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2021 104 92 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2022 45 80 OK
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 2023 53 90 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2001 254 43 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2002 162 118 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2003 224 48 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2004 240 47 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2005 179 88 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2006 194 88 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2007 196 78 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2008 216 74 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2009 211 63 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2010 223 64 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2011 203 50 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2012 217 67 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2013 239 57 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2014 217 59 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2015 194 66 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2016 216 82 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2017 233 43 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2018 223 66 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2019 222 66 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2020 212 62 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2021 201 92 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2022 195 62 OK
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 2023 218 64 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2003 70 126 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2004 120 89 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2005 109 90 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2006 140 90 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2007 50 144 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2008 99 83 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2009 163 63 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2010 141 91 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2011 122 86 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2012 92 97 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2013 167 70 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2014 104 110 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2015 58 138 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2016 90 124 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2017 64 134 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2018 123 102 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2019 41 148 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2020 109 68 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2021 89 96 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2022 44 94 OK
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2023 43 130 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2001 233 43 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2002 161 112 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2003 216 49 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2004 217 49 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2005 192 72 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2006 187 89 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2007 180 78 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2008 218 75 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2009 209 58 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2010 212 66 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2011 153 70 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2012 174 90 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2013 237 57 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2014 198 64 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2015 186 66 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2016 157 119 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2017 194 69 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2018 180 87 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2019 210 66 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2020 202 61 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2021 186 92 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2022 164 83 OK
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 2023 206 64 OK
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 2016 81 126 OK
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 2017 40 136 OK
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 2018 129 101 OK
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 2019 17 151 OK
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 2020 104 68 OK
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 2021 76 99 OK
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 2022 12 97 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2009 189 58 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2010 147 90 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2011 134 70 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2012 103 95 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2013 178 64 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2014 112 108 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2015 54 138 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2016 102 122 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2017 66 132 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2018 134 121 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2019 52 125 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2020 154 64 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2021 122 96 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2022 25 154 OK
HSD_IT_VDA_AO_OLLOMONT-BY_1440 2023 29 132 OK
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2001 198 67 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2002 80 143 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2003 96 110 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2004 201 49 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2005 156 87 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2006 167 87 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2007 105 120 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2008 101 80 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2009 188 63 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2010 174 91 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2011 155 62 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2012 108 93 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2013 125 111 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2014 146 62 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2015 102 120 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2016 114 132 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2017 92 134 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2018 172 84 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2019 144 66 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2020 192 64 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2021 114 98 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2022 84 68 REV
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 2023 97 141 REV
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2008 80 94 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2009 165 82 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2010 150 91 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2011 78 88 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2012 101 96 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2013 172 69 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2014 141 63 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2015 86 119 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2016 107 123 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2017 77 121 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2018 140 91 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2019 24 148 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2020 67 109 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2021 90 96 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2022 24 115 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 2023 69 89 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2002 51 104 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2003 139 74 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2004 196 49 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2005 111 91 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2006 140 90 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2007 75 144 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2008 166 75 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2009 184 63 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2010 151 90 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2011 145 76 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2012 110 96 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2013 172 69 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2014 144 70 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2015 98 116 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2016 112 123 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2017 161 66 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2018 162 84 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2019 145 59 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2020 159 64 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2021 114 94 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2022 83 73 OK
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 2023 142 84 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2008 107 79 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2009 196 74 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2010 166 84 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2011 177 55 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2012 112 85 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2013 181 107 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2014 216 64 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2015 115 136 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2016 106 124 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2017 194 66 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2018 159 85 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2019 177 96 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2020 199 65 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2021 120 96 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2022 75 62 OK
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 2023 89 82 OK
HSD_IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090 2016 11 128 OK
HSD_IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090 2017 53 107 OK
HSD_IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090 2018 32 100 OK
HSD_IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090 2019 8 154 OK
HSD_IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090 2020 13 98 OK
HSD_IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090 2021 21 114 OK
HSD_IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090 2022 24 96 OK
HSD_IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090 2023 15 105 OK
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2011 167 62 REV
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2012 201 67 REV
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2013 231 57 REV
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2014 194 62 REV
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2015 147 107 REV
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2016 156 120 REV
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2017 192 66 REV
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2018 194 83 REV
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2019 216 59 REV
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2020 171 93 REV
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2021 176 96 REV
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2022 141 89 REV
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2023 187 76 REV
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2003 125 71 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2004 118 86 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2005 52 143 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2006 147 86 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2007 36 160 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2008 108 70 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2009 174 58 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2010 146 91 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2011 90 112 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2012 97 94 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2013 159 83 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2014 98 110 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2015 61 136 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2016 91 123 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2017 37 137 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2018 139 98 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2019 48 127 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2020 144 77 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2021 93 92 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2022 48 94 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 2023 30 94 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2009 234 58 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2010 226 61 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2011 212 50 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2012 222 67 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2013 249 57 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2014 218 63 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2015 208 66 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2016 216 81 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2017 208 67 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2018 197 81 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2019 234 60 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2020 229 45 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2021 199 91 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2022 196 62 OK
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2023 198 76 OK
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 2008 179 74 OK
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 2009 194 65 OK
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 2010 159 91 OK
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 2011 149 70 OK
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 2012 109 97 OK
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 2013 169 85 OK
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 2014 113 110 OK
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 2015 98 118 OK
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 2016 121 123 OK
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 2017 79 131 OK
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 2018 152 101 OK
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 2019 112 99 OK
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 2020 128 109 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2002 5 169 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2003 19 155 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2004 44 116 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2005 14 108 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2006 25 167 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2007 11 101 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2008 50 116 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2009 96 85 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2010 87 112 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2011 59 87 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2012 28 105 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2013 16 93 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2014 42 148 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2015 19 164 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2016 63 124 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2017 38 132 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2018 52 99 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2019 10 154 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2020 26 76 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2021 55 101 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2022 21 99 OK
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 2023 24 100 OK
