name	lon	lat	ele	lon_DEM	lat_DEM	ele_DEM	diff	mark
CH_SLFSP2	8.1167	46.2333	2620	8.11680555555555	46.2331944444444	2702	-82	NO
CH_SLFSTN	7.75	46.1667	2910	7.75013888888889	46.1668055555556	2910	0	ok
CH_PERSTO	7.8167	45.9833	3415	7.81680555555556	45.9831944444444	2954	461	NO
CH_SLFST2	7.5167	46.6833	1780	7.51680555555556	46.6831944444444	1826	-46	NO
CH_IYSUM	10.6167	46.5	2825	10.6168055555556	46.4998611111111	2931	-106	NO
CH_SLFTA3	9.45	46.8833	2170	9.44986111111111	46.8831944444444	2280	-110	NO
CH_SLFTA2	9.3833	46.9667	2460	9.38319444444445	46.9668055555556	2387	73	NO
CH_IYTIM	11.15	46.9167	2230	11.1501388888889	46.9168055555556	2246	-16	NO
CH_SLFTIT	8.4167	46.7833	2140	8.41680555555556	46.7831944444444	2381	-241	NO
CH_SLFTU2	8.7167	46.6833	2270	8.71680555555556	46.6831944444444	2379	-109	NO
CH_SLFTU3	8.7333	46.65	2220	8.73319444444444	46.6498611111111	2108	112	NO
CH_ULR	8.3	46.5	1345	8.30013888888889	46.4998611111111	1346	-1	ok
CH_IYRBW	10.8167	46.4667	2255	10.8168055555556	46.4668055555556	2326	-71	NO
CH_SLFUR2	8.5167	46.5833	2170	8.51680555555556	46.5831944444444	2306	-136	NO
CH_SLFIL2	6.8333	46.1833	2020	6.83319444444444	46.1831944444444	1685	335	NO
CH_SLFVL2	9.2	46.6667	2070	9.19986111111111	46.6668055555556	1613	457	NO
CH_SLFVI2	10.45	46.9333	2730	10.4498611111111	46.9331944444444	2505	225	NO
CH_SLFRNZ	8.6333	46.6833	2400	8.63319444444445	46.6831944444444	2784	-384	NO
CH_IYWEI	11.8667	46.9333	2155	11.8668055555556	46.9331944444444	1847	308	NO
CH_IYWEN	11.5333	46.4333	1128	11.5331944444444	46.4331944444444	1345	-217	NO
CH_SLFYBR	8.8333	47.0333	1701	8.83319444444444	47.0331944444444	1859	-158	NO
CH_ZER	7.75	46.0333	1638	7.75013888888889	46.0331944444444	1894	-256	NO
CH_SLFZE4	7.7	46	2408	7.70013888888889	45.9998611111111	2396	12	ok
CH_SLFZE2	7.7333	46.05	2750	7.73319444444444	46.0498611111111	3105	-355	NO
CH_SLFZN2	10.0167	46.7	2680	10.0168055555556	46.7001388888889	2678	2	ok
IT_VDA_AO_BIONAZ-PLACE_MOULIN_1040	7.49137	45.8997	1979	7.49125	45.8995833333333	1977	2	ok
IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080	7.62275	45.8446	2020	7.62263888888889	45.8445833333333	2025	-5	ok
IT_VDA_AO_CHAMPORCHER-RIFUGIO_DONDENA_1120	7.55184	45.6123	2181	7.55180555555556	45.6123611111111	2187	-6	ok
IT_VDA_AO_COGNE-LILLAZ_1140	7.39184	45.5951	1613	7.39180555555556	45.5951388888889	1622	-9	ok
IT_VDA_AO_COGNE-GRAND_CROT_1160	7.36744	45.588	2279	7.36736111111111	45.5879166666667	2279	0	ok
IT_VDA_AO_COURMAYEUR-FERRACHET_1170	7.02754	45.8668	2290	7.02763888888889	45.8668055555556	2295	-5	ok
IT_VDA_AO_COURMAYEUR-MONT_DE_LA_SAXE_1200	6.98204	45.817	2110	6.98208333333333	45.8170833333333	2125	-15	ok
IT_VDA_AO_COURMAYEUR-PRE_DE_BARD_1220	7.06523	45.8843	2040	7.06513888888889	45.8843055555556	2062	-22	NO
IT_VDA_AO_FENIS-LAVODILEC_1240	7.48514	45.6448	2250	7.48513888888889	45.6448611111111	2248	2	ok
IT_VDA_AO_GRESSAN-PILA_LEISSE_1250	7.30885	45.6643	2280	7.30875	45.6643055555556	2282	-2	ok
IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270	7.82587	45.8306	1642	7.82597222222222	45.8306944444444	1648	-6	ok
IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300	7.82505	45.7484	2038	7.82513888888889	45.7484722222222	2043	-5	ok
IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340	6.91591	45.6837	2430	6.91597222222222	45.68375	2424	6	ok
IT_VDA_AO_LA_THUILE-VILLARET_1360	6.95609	45.7095	1488	6.95597222222222	45.7095833333333	1492	-4	ok
IT_VDA_AO_MORGEX-LAVANCHER_1390	7.02014	45.7952	2842	7.02013888888889	45.7951388888889	2845	-3	ok
IT_VDA_AO_OLLOMONT-BY_1440	7.30066	45.8814	2017	7.30069444444444	45.8815277777778	2016	1	ok
IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500	6.95213	45.7547	2177	6.95208333333333	45.7545833333333	2118	59	NO
IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520	7.12338	45.5788	1690	7.12347222222222	45.57875	1687	3	ok
IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530	7.12436	45.6078	2362	7.12430555555556	45.6079166666667	2371	-9	ok
IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590	7.15589	45.8291	2018	7.15597222222222	45.8290277777778	2015	3	ok
IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600	7.15363	45.8695	2360	7.15375	45.8695833333333	2366	-6	ok
IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620	7.0525	45.6137	1859	7.05263888888889	45.61375	1858	1	ok
IT_VDA_AO_VALPELLINE-CHOSOZ_1630	7.33963	45.8269	1029	7.33958333333333	45.8268055555556	1029	0	ok
IT_VDA_AO_VALSAVARENCHE-ORVIEILLE_1670	7.19196	45.5799	2170	7.19208333333333	45.5798611111111	2171	-1	ok
IT_VDA_AO_VALTOURNENCHE-LAGO_GOILLET_1700	7.66271	45.9313	2541	7.66263888888889	45.93125	2536	5	ok
IT_VDA_AO_VALTOURNENCHE-GRANDES_MURAILLES_1710	7.60298	45.9295	2566	7.60291666666667	45.9295833333333	2553	13	ok
IT_VDA_AO_AYAS-ALPE_AVENTINE_1730	7.71959	45.8742	2045	7.71958333333333	45.8743055555556	2075	-30	NO
IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530	7.19172	45.7636	2370	7.19180555555556	45.7634722222222	2396	-26	NO
IT_VDA_AO_GRESSONEY_SAINT_JEAN-LAGO_DI_SEEBNA_2560	7.90497	45.741	2270	7.90486111111111	45.7409722222222	2254	16	NO
