data swe mean_swe covered mean_over_covered
1958-07-22 1.51337997420231 9.95837984137368 1636 1551.89419250493
1958-07-23 1.5371292132523 10.1160776152903 3700 697.055163269154
1958-07-24 1.52982626844759 10.0676781018298 2740 936.775401364822
1958-07-25 1.52385029825716 10.0281862056861 2357 1084.72469296813
1958-07-26 1.51057177645828 9.9404583614281 1899 1334.56018941783
1958-07-27 1.4973303662898 9.85306900888313 1594 1575.94090143272
1958-07-28 1.48202008056878 9.75214177275308 1482 1677.67766336381
1958-07-29 1.46406821399161 9.63377471886826 1421 1728.45918251244
1958-07-30 1.44525730951651 9.50975088968516 1349 1797.27242333293
1958-07-31 1.42499267251873 9.37618013091926 1271 1880.77616094256
1958-08-01 1.40530849636913 9.2464050086986 1197 1969.4070203615
1958-08-02 1.38713975154743 9.1265811933409 1142 2037.50525553718
1958-08-03 1.37374717302464 9.03832461518751 1090 2114.06412749236
1958-08-04 1.36600941540814 8.98740267232533 1066 2149.48151849157
1958-08-05 1.3586739674434 8.93914987271025 1039 2193.4987480244
1958-08-06 1.35161016044099 8.89257036766324 1016 2231.46624784066
1958-08-07 1.34904763593717 8.87575102507434 1024 2209.84531210325
1958-08-08 1.34988890679148 8.8814109513899 1442 1570.26671530361
1958-08-09 1.34296132485207 8.83573117070463 993 2268.55840654815
1958-08-10 1.3319846191959 8.7633294149757 954 2341.94926381286
1958-08-11 1.32225517654099 8.69918806281179 936 2369.51570064309
1958-08-12 1.31831326499856 8.6730956155777 924 2393.08917779995
1958-08-13 1.31593531479032 8.65739023288435 918 2404.36851553823
1958-08-14 1.31335673312944 8.64041050978995 911 2418.09143785012
1958-08-15 1.30611120711832 8.5926813647089 902 2428.72805611297
1958-08-16 1.2980113800963 8.53929146550234 891 2443.43535176351
1958-08-17 1.29272310674865 8.50443731019354 886 2447.19503010288
1958-08-18 1.28623695592186 8.46171106391893 880 2451.50192892863
1958-08-19 1.28307691652321 8.44081803678802 875 2459.42285633959
1958-08-20 1.32189452354842 8.69546539957859 2219 999.061558849915
1958-08-21 1.32479513353197 8.7148530356362 2109 1053.51374883285
1958-08-22 1.36091154473082 8.95243673259623 4541 502.627768643942
1958-08-23 1.37675417809269 9.05765304018862 5103 452.529433715291
1958-08-24 1.37083048363053 9.01868829730625 4136 555.929303695968
1958-08-25 1.36575812319048 8.98547251524201 3574 640.977952779369
1958-08-26 1.36473538870871 8.97907401835992 3370 679.294925832308
1958-08-27 1.35636633096505 8.92399949857944 2946 772.295518045596
1958-08-28 1.34018292876172 8.81722213330246 2345 958.618166357184
1958-08-29 1.31378904301423 8.64303454709473 1446 1523.89370734187
1958-08-30 1.29547403200396 8.52227212624968 1016 2138.5450795861
1958-08-31 1.28453424340653 8.45015668613628 881 2445.37559283443
1958-09-01 1.27998272197235 8.42010308301943 861 2493.27955995225
